Key;Label
Sample-3220;1
Sample-3221;1
Sample-3222;1
Sample-3223;0
Sample-3224;1
Sample-3225;1
Sample-3226;1
Sample-3227;0
Sample-3228;0
Sample-3229;1
Sample-3230;0
Sample-3231;1
Sample-3232;1
Sample-3233;1
Sample-3234;1
Sample-3235;1
Sample-3236;1
Sample-3237;1
Sample-3238;1
Sample-3239;1
Sample-3240;1
Sample-3241;1
Sample-3242;0
Sample-3243;0
Sample-3244;1
Sample-3245;1
Sample-3246;1
Sample-3247;0
Sample-3248;1
Sample-3249;0
Sample-3250;0
Sample-3251;1
Sample-3252;1
Sample-3253;1
Sample-3254;1
Sample-3255;1
Sample-3256;0
Sample-3257;1
Sample-3258;1
Sample-3259;1
Sample-3260;1
Sample-3261;0
Sample-3262;1
Sample-3263;0
Sample-3264;0
Sample-3265;0
Sample-3266;1
Sample-3267;1
Sample-3268;1
Sample-3269;1
Sample-3270;1
Sample-3271;1
Sample-3272;0
Sample-3273;1
Sample-3274;1
Sample-3275;0
Sample-3276;1
Sample-3277;0
Sample-3278;1
Sample-3279;1
Sample-3280;1
Sample-3281;1
Sample-3282;0
Sample-3283;1
Sample-3284;1
Sample-3285;1
Sample-3286;1
Sample-3287;1
Sample-3288;1
Sample-3289;1
Sample-3290;1
Sample-3291;1
Sample-3292;1
Sample-3293;0
Sample-3294;1
Sample-3295;1
Sample-3296;1
Sample-3297;1
Sample-3298;1
Sample-3299;1
Sample-3300;0
Sample-3301;0
Sample-3302;0
Sample-3303;0
Sample-3304;1
Sample-3305;0
Sample-3306;1
Sample-3307;0
Sample-3308;0
Sample-3309;0
Sample-3310;1
Sample-3311;1
Sample-3312;0
Sample-3313;0
Sample-3314;1
Sample-3315;0
Sample-3316;1
Sample-3317;1
Sample-3318;1
Sample-3319;1
Sample-3320;0
Sample-3321;1
Sample-3322;0
Sample-3323;1
Sample-3324;0
Sample-3325;1
Sample-3326;0
Sample-3327;1
Sample-3328;1
Sample-3329;1
Sample-3330;1
Sample-3331;1
Sample-3332;1
Sample-3333;1
Sample-3334;1
Sample-3335;1
Sample-3336;1
Sample-3337;1
Sample-3338;1
Sample-3339;1
Sample-3340;1
Sample-3341;1
Sample-3342;1
Sample-3343;1
Sample-3344;1
Sample-3345;1
Sample-3346;0
Sample-3347;0
Sample-3348;1
Sample-3349;1
Sample-3350;1
Sample-3351;0
Sample-3352;1
Sample-3353;0
Sample-3354;1
Sample-3355;1
Sample-3356;1
Sample-3357;0
Sample-3358;1
Sample-3359;0
Sample-3360;1
Sample-3361;1
Sample-3362;1
Sample-3363;1
Sample-3364;1
Sample-3365;1
Sample-3366;1
Sample-3367;1
Sample-3368;1
Sample-3369;1
Sample-3370;0
Sample-3371;1
Sample-3372;1
Sample-3373;0
Sample-3374;0
Sample-3375;1
Sample-3376;0
Sample-3377;0
Sample-3378;0
Sample-3379;1
Sample-3380;1
Sample-3381;1
Sample-3382;1
Sample-3383;0
Sample-3384;1
Sample-3385;1
Sample-3386;0
Sample-3387;1
Sample-3388;1
Sample-3389;1
Sample-3390;1
Sample-3391;1
Sample-3392;1
Sample-3393;1
Sample-3394;1
Sample-3395;0
Sample-3396;0
Sample-3397;1
Sample-3398;0
Sample-3399;1
Sample-3400;0
Sample-3401;1
Sample-3402;0
Sample-3403;1
Sample-3404;1
Sample-3405;1
Sample-3406;0
Sample-3407;1
Sample-3408;1
Sample-3409;1
Sample-3410;1
Sample-3411;1
Sample-3412;1
Sample-3413;1
Sample-3414;1
Sample-3415;1
Sample-3416;1
Sample-3417;1
Sample-3418;1
Sample-3419;1
Sample-3420;0
Sample-3421;1
Sample-3422;1
Sample-3423;0
Sample-3424;1
Sample-3425;0
Sample-3426;1
Sample-3427;1
Sample-3428;1
Sample-3429;1
Sample-3430;1
Sample-3431;1
Sample-3432;0
Sample-3433;0
Sample-3434;1
Sample-3435;1
Sample-3436;0
Sample-3437;1
Sample-3438;0
Sample-3439;1
Sample-3440;1
Sample-3441;0
Sample-3442;1
Sample-3443;1
Sample-3444;0
Sample-3445;1
Sample-3446;1
Sample-3447;1
Sample-3448;1
Sample-3449;1
Sample-3450;1
Sample-3451;1
Sample-3452;1
Sample-3453;1
Sample-3454;0
Sample-3455;0
Sample-3456;0
Sample-3457;1
Sample-3458;1
Sample-3459;0
Sample-3460;0
Sample-3461;1
Sample-3462;1
Sample-3463;1
Sample-3464;1
Sample-3465;1
Sample-3466;1
Sample-3467;1
Sample-3468;1
Sample-3469;0
Sample-3470;1
Sample-3471;1
Sample-3472;0
Sample-3473;1
Sample-3474;1
Sample-3475;1
Sample-3476;1
Sample-3477;1
Sample-3478;0
Sample-3479;1
Sample-3480;1
Sample-3481;1
Sample-3482;1
Sample-3483;1
Sample-3484;0
Sample-3485;1
Sample-3486;1
Sample-3487;1
Sample-3488;0
Sample-3489;1
Sample-3490;1
Sample-3491;0
Sample-3492;1
Sample-3493;1
Sample-3494;0
Sample-3495;0
Sample-3496;1
Sample-3497;1
Sample-3498;1
Sample-3499;0
Sample-3500;0
Sample-3501;1
Sample-3502;1
Sample-3503;1
Sample-3504;1
Sample-3505;1
Sample-3506;0
Sample-3507;1
Sample-3508;1
Sample-3509;1
Sample-3510;0
Sample-3511;1
Sample-3512;0
Sample-3513;1
Sample-3514;1
Sample-3515;1
Sample-3516;1
Sample-3517;1
Sample-3518;1
Sample-3519;0
Sample-3520;1
Sample-3521;1
Sample-3522;1
Sample-3523;1
Sample-3524;0
Sample-3525;1
Sample-3526;1
Sample-3527;1
Sample-3528;1
Sample-3529;1
Sample-3530;1
Sample-3531;1
Sample-3532;0
Sample-3533;1
Sample-3534;1
Sample-3535;0
Sample-3536;0
Sample-3537;1
Sample-3538;1
Sample-3539;1
Sample-3540;1
Sample-3541;1
Sample-3542;1
Sample-3543;1
Sample-3544;1
Sample-3545;0
Sample-3546;0
Sample-3547;1
Sample-3548;1
Sample-3549;1
Sample-3550;1
Sample-3551;1
Sample-3552;1
Sample-3553;1
Sample-3554;1
Sample-3555;1
Sample-3556;1
Sample-3557;0
Sample-3558;1
Sample-3559;0
Sample-3560;1
Sample-3561;1
Sample-3562;1
Sample-3563;0
Sample-3564;1
Sample-3565;0
Sample-3566;1
Sample-3567;1
Sample-3568;1
Sample-3569;1
Sample-3570;1
Sample-3571;0
Sample-3572;1
Sample-3573;1
Sample-3574;1
Sample-3575;1
Sample-3576;1
Sample-3577;0
Sample-3578;1
Sample-3579;0
Sample-3580;0
Sample-3581;1
Sample-3582;1
Sample-3583;1
Sample-3584;1
Sample-3585;1
Sample-3586;1
Sample-3587;1
Sample-3588;1
Sample-3589;0
Sample-3590;1
Sample-3591;0
Sample-3592;0
Sample-3593;1
Sample-3594;1
Sample-3595;0
Sample-3596;1
Sample-3597;1
Sample-3598;0
Sample-3599;1
Sample-3600;1
Sample-3601;1
Sample-3602;1
Sample-3603;0
Sample-3604;0
Sample-3605;1
Sample-3606;0
Sample-3607;1
Sample-3608;1
Sample-3609;1
Sample-3610;1
Sample-3611;0
Sample-3612;0
Sample-3613;1
Sample-3614;1
Sample-3615;1
Sample-3616;1
Sample-3617;1
Sample-3618;0
Sample-3619;1
Sample-3620;1
Sample-3621;1
Sample-3622;1
Sample-3623;1
Sample-3624;1
Sample-3625;1
Sample-3626;1
Sample-3627;1
Sample-3628;1
Sample-3629;1
Sample-3630;1
Sample-3631;1
Sample-3632;1
Sample-3633;1
Sample-3634;1
Sample-3635;1
Sample-3636;1
Sample-3637;0
Sample-3638;1
Sample-3639;1
Sample-3640;1
Sample-3641;0
Sample-3642;1
Sample-3643;1
Sample-3644;0
Sample-3645;1
Sample-3646;1
Sample-3647;1
Sample-3648;0
Sample-3649;1
Sample-3650;1
Sample-3651;1
Sample-3652;1
Sample-3653;1
Sample-3654;0
Sample-3655;1
Sample-3656;1
Sample-3657;0
Sample-3658;0
Sample-3659;0
Sample-3660;1
Sample-3661;1
Sample-3662;0
Sample-3663;1
Sample-3664;0
Sample-3665;0
Sample-3666;0
Sample-3667;1
Sample-3668;0
Sample-3669;1
Sample-3670;1
Sample-3671;1
Sample-3672;1
Sample-3673;1
Sample-3674;1
Sample-3675;0
Sample-3676;1
Sample-3677;1
Sample-3678;1
Sample-3679;1
Sample-3680;1
Sample-3681;0
Sample-3682;1
Sample-3683;1
Sample-3684;1
Sample-3685;1
Sample-3686;0
Sample-3687;1
Sample-3688;1
Sample-3689;1
Sample-3690;1
Sample-3691;1
Sample-3692;1
Sample-3693;1
Sample-3694;1
Sample-3695;1
Sample-3696;1
Sample-3697;1
Sample-3698;1
Sample-3699;1
Sample-3700;1
Sample-3701;0
Sample-3702;1
Sample-3703;1
Sample-3704;1
Sample-3705;1
Sample-3706;0
Sample-3707;1
Sample-3708;1
Sample-3709;0
Sample-3710;0
Sample-3711;1
Sample-3712;1
Sample-3713;1
Sample-3714;1
Sample-3715;1
Sample-3716;1
Sample-3717;1
Sample-3718;1
Sample-3719;0
Sample-3720;0
Sample-3721;0
Sample-3722;1
Sample-3723;1
Sample-3724;1
Sample-3725;1
Sample-3726;1
Sample-3727;1
Sample-3728;1
Sample-3729;1
Sample-3730;0
Sample-3731;0
Sample-3732;0
Sample-3733;0
Sample-3734;0
Sample-3735;0
Sample-3736;1
Sample-3737;1
Sample-3738;0
Sample-3739;1
Sample-3740;1
Sample-3741;0
Sample-3742;1
Sample-3743;1
Sample-3744;1
Sample-3745;1
Sample-3746;1
Sample-3747;1
Sample-3748;1
Sample-3749;1
Sample-3750;1
Sample-3751;1
Sample-3752;1
Sample-3753;1
Sample-3754;1
Sample-3755;1
Sample-3756;0
Sample-3757;1
Sample-3758;1
Sample-3759;1
Sample-3760;1
Sample-3761;1
Sample-3762;0
Sample-3763;1
Sample-3764;1
Sample-3765;1
Sample-3766;1
Sample-3767;1
Sample-3768;1
Sample-3769;1
Sample-3770;1
Sample-3771;0
Sample-3772;0
Sample-3773;1
Sample-3774;1
Sample-3775;0
Sample-3776;1
Sample-3777;1
Sample-3778;1
Sample-3779;1
Sample-3780;1
Sample-3781;1
Sample-3782;1
Sample-3783;0
Sample-3784;1
Sample-3785;1
Sample-3786;1
Sample-3787;0
Sample-3788;1
Sample-3789;0
Sample-3790;0
Sample-3791;1
Sample-3792;1
Sample-3793;0
Sample-3794;1
Sample-3795;1
Sample-3796;0
Sample-3797;1
Sample-3798;1
Sample-3799;1
Sample-3800;1
Sample-3801;0
Sample-3802;1
Sample-3803;1
Sample-3804;0
Sample-3805;1
Sample-3806;0
Sample-3807;0
Sample-3808;1
Sample-3809;1
Sample-3810;0
Sample-3811;0
Sample-3812;1
Sample-3813;1
Sample-3814;1
Sample-3815;1
Sample-3816;1
Sample-3817;1
Sample-3818;1
Sample-3819;1
Sample-3820;0
Sample-3821;0
Sample-3822;1
Sample-3823;1
Sample-3824;1
Sample-3825;1
Sample-3826;0
Sample-3827;1
Sample-3828;1
Sample-3829;0
Sample-3830;0
Sample-3831;1
Sample-3832;1
Sample-3833;1
Sample-3834;1
Sample-3835;1
Sample-3836;1
Sample-3837;1
Sample-3838;0
Sample-3839;1
Sample-3840;1
Sample-3841;0
Sample-3842;1
Sample-3843;1
Sample-3844;0
Sample-3845;1
Sample-3846;1
Sample-3847;0
Sample-3848;1
Sample-3849;1
Sample-3850;1
Sample-3851;1
Sample-3852;1
Sample-3853;0
Sample-3854;1
Sample-3855;1
Sample-3856;1
Sample-3857;1
Sample-3858;1
Sample-3859;1
Sample-3860;1
Sample-3861;0
Sample-3862;1
Sample-3863;1
Sample-3864;0
Sample-3865;1
Sample-3866;1
Sample-3867;1
Sample-3868;0
Sample-3869;0
Sample-3870;0
Sample-3871;0
Sample-3872;1
Sample-3873;1
Sample-3874;0
Sample-3875;1
Sample-3876;0
Sample-3877;1
Sample-3878;0
Sample-3879;1
Sample-3880;1
Sample-3881;1
Sample-3882;1
Sample-3883;1
Sample-3884;1
Sample-3885;1
Sample-3886;1
Sample-3887;1
Sample-3888;1
Sample-3889;0
Sample-3890;0
Sample-3891;0
Sample-3892;0
Sample-3893;1
Sample-3894;0
Sample-3895;1
Sample-3896;1
Sample-3897;1
Sample-3898;1
Sample-3899;0
Sample-3900;1
Sample-3901;1
Sample-3902;1
Sample-3903;1
Sample-3904;1
Sample-3905;1
Sample-3906;1
Sample-3907;1
Sample-3908;1
Sample-3909;1
Sample-3910;1
Sample-3911;1
Sample-3912;1
Sample-3913;0
Sample-3914;1
Sample-3915;1
Sample-3916;0
Sample-3917;0
Sample-3918;1
Sample-3919;1
Sample-3920;1
Sample-3921;0
Sample-3922;1
Sample-3923;1
Sample-3924;0
Sample-3925;1
Sample-3926;1
Sample-3927;1
Sample-3928;1
Sample-3929;0
Sample-3930;0
Sample-3931;1
Sample-3932;1
Sample-3933;1
Sample-3934;0
Sample-3935;0
Sample-3936;1
Sample-3937;1
Sample-3938;1
Sample-3939;1
Sample-3940;1
Sample-3941;0
Sample-3942;0
Sample-3943;0
Sample-3944;1
Sample-3945;1
Sample-3946;0
Sample-3947;1
Sample-3948;0
Sample-3949;0
Sample-3950;1
Sample-3951;0
Sample-3952;1
Sample-3953;1
Sample-3954;1
Sample-3955;1
Sample-3956;1
Sample-3957;1
Sample-3958;0
Sample-3959;1
Sample-3960;1
Sample-3961;1
Sample-3962;1
Sample-3963;1
Sample-3964;1
Sample-3965;0
Sample-3966;1
Sample-3967;0
Sample-3968;1
Sample-3969;1
Sample-3970;0
Sample-3971;1
Sample-3972;1
Sample-3973;0
Sample-3974;1
Sample-3975;1
Sample-3976;1
Sample-3977;1
Sample-3978;1
Sample-3979;1
Sample-3980;1
Sample-3981;1
Sample-3982;1
Sample-3983;1
Sample-3984;1
Sample-3985;0
Sample-3986;1
Sample-3987;1
Sample-3988;1
Sample-3989;1
Sample-3990;1
Sample-3991;1
Sample-3992;1
Sample-3993;1
Sample-3994;1
Sample-3995;1
Sample-3996;0
Sample-3997;1
Sample-3998;1
Sample-3999;1
Sample-4000;0
Sample-4001;1
Sample-4002;1
Sample-4003;1
Sample-4004;0
Sample-4005;1
Sample-4006;0
Sample-4007;1
Sample-4008;0
Sample-4009;1
Sample-4010;0
Sample-4011;1
Sample-4012;1
Sample-4013;1
Sample-4014;0
Sample-4015;1
Sample-4016;1
Sample-4017;1
Sample-4018;0
Sample-4019;1
Sample-4020;1
Sample-4021;1
Sample-4022;1
Sample-4023;1
Sample-4024;0
Sample-4025;0
Sample-4026;1
Sample-4027;1
Sample-4028;1
Sample-4029;1
Sample-4030;1
Sample-4031;1
Sample-4032;1
Sample-4033;0
Sample-4034;1
Sample-4035;1
Sample-4036;1
Sample-4037;1
Sample-4038;1
Sample-4039;1
Sample-4040;1
Sample-4041;1
Sample-4042;1
Sample-4043;1
Sample-4044;1
Sample-4045;1
Sample-4046;1
Sample-4047;0
Sample-4048;1
Sample-4049;1
Sample-4050;1
Sample-4051;1
Sample-4052;1
Sample-4053;1
Sample-4054;0
Sample-4055;0
Sample-4056;1
Sample-4057;1
Sample-4058;1
Sample-4059;1
Sample-4060;1
Sample-4061;1
Sample-4062;0
Sample-4063;1
Sample-4064;1
Sample-4065;1
Sample-4066;1
Sample-4067;1
Sample-4068;0
Sample-4069;1
Sample-4070;1
Sample-4071;1
Sample-4072;0
Sample-4073;1
Sample-4074;1
Sample-4075;0
Sample-4076;1
Sample-4077;1
Sample-4078;1
Sample-4079;1
Sample-4080;0
Sample-4081;1
Sample-4082;1
Sample-4083;1
Sample-4084;1
Sample-4085;1
Sample-4086;1
Sample-4087;1
Sample-4088;1
Sample-4089;1
Sample-4090;1
Sample-4091;1
Sample-4092;0
Sample-4093;1
Sample-4094;1
Sample-4095;1
Sample-4096;1
Sample-4097;1
Sample-4098;1
Sample-4099;1
Sample-4100;0
Sample-4101;1
Sample-4102;1
Sample-4103;1
Sample-4104;0
Sample-4105;1
Sample-4106;1
Sample-4107;1
Sample-4108;1
Sample-4109;1
Sample-4110;0
Sample-4111;1
Sample-4112;1
Sample-4113;1
Sample-4114;1
Sample-4115;1
Sample-4116;1
Sample-4117;0
Sample-4118;1
Sample-4119;1
Sample-4120;1
Sample-4121;0
Sample-4122;1
Sample-4123;1
Sample-4124;1
Sample-4125;0
Sample-4126;0
Sample-4127;1
Sample-4128;1
Sample-4129;1
Sample-4130;0
Sample-4131;1
Sample-4132;1
Sample-4133;1
Sample-4134;1
Sample-4135;0
Sample-4136;1
Sample-4137;1
Sample-4138;1
Sample-4139;0
Sample-4140;0
Sample-4141;0
Sample-4142;1
Sample-4143;1
Sample-4144;1
Sample-4145;0
Sample-4146;1
Sample-4147;0
Sample-4148;1
Sample-4149;1
Sample-4150;1
Sample-4151;1
Sample-4152;1
Sample-4153;1
Sample-4154;0
Sample-4155;1
Sample-4156;1
Sample-4157;1
Sample-4158;1
Sample-4159;0
Sample-4160;1
Sample-4161;1
Sample-4162;1
Sample-4163;1
Sample-4164;1
Sample-4165;0
Sample-4166;1
Sample-4167;1
Sample-4168;1
Sample-4169;1
Sample-4170;1
Sample-4171;1
Sample-4172;1
Sample-4173;1
Sample-4174;0
Sample-4175;1
Sample-4176;1
Sample-4177;1
Sample-4178;0
Sample-4179;1
Sample-4180;1
Sample-4181;1
Sample-4182;1
Sample-4183;1
Sample-4184;1
Sample-4185;1
Sample-4186;1
Sample-4187;0
Sample-4188;1
Sample-4189;1
Sample-4190;1
Sample-4191;1
Sample-4192;1
Sample-4193;1
Sample-4194;1
Sample-4195;1
Sample-4196;0
Sample-4197;1
Sample-4198;0
Sample-4199;1
Sample-4200;0
Sample-4201;1
Sample-4202;1
Sample-4203;1
Sample-4204;1
Sample-4205;0
Sample-4206;0
Sample-4207;1
Sample-4208;0
Sample-4209;1
Sample-4210;1
Sample-4211;1
Sample-4212;0
Sample-4213;1
Sample-4214;1
Sample-4215;1
Sample-4216;1
Sample-4217;1
Sample-4218;1
Sample-4219;1
Sample-4220;1
Sample-4221;0
Sample-4222;1
Sample-4223;1
Sample-4224;0
Sample-4225;1
Sample-4226;1
Sample-4227;1
Sample-4228;1
Sample-4229;1
Sample-4230;1
Sample-4231;1
Sample-4232;0
Sample-4233;1
Sample-4234;1
Sample-4235;1
Sample-4236;1
Sample-4237;1
Sample-4238;1
Sample-4239;0
Sample-4240;1
Sample-4241;1
Sample-4242;1
Sample-4243;1
Sample-4244;0
Sample-4245;0
Sample-4246;1
Sample-4247;0
Sample-4248;1
Sample-4249;1
Sample-4250;1
Sample-4251;1
Sample-4252;0
Sample-4253;1
Sample-4254;0
Sample-4255;1
Sample-4256;1
Sample-4257;0
Sample-4258;1
Sample-4259;1
Sample-4260;1
Sample-4261;1
Sample-4262;1
Sample-4263;0
Sample-4264;0
Sample-4265;1
Sample-4266;1
Sample-4267;1
Sample-4268;0
Sample-4269;1
Sample-4270;1
Sample-4271;0
Sample-4272;1
Sample-4273;1
Sample-4274;1
Sample-4275;1
Sample-4276;1
Sample-4277;1
Sample-4278;0
Sample-4279;1
Sample-4280;0
Sample-4281;1
Sample-4282;0
Sample-4283;1
Sample-4284;1
Sample-4285;1
Sample-4286;0
Sample-4287;1
Sample-4288;1
Sample-4289;0
Sample-4290;1
Sample-4291;1
Sample-4292;1
Sample-4293;1
Sample-4294;1
Sample-4295;1
Sample-4296;1
Sample-4297;0
Sample-4298;0
Sample-4299;1
Sample-4300;0
Sample-4301;1
Sample-4302;1
Sample-4303;1
Sample-4304;0
Sample-4305;1
Sample-4306;1
Sample-4307;1
Sample-4308;0
Sample-4309;1
Sample-4310;1
Sample-4311;0
Sample-4312;0
Sample-4313;1
Sample-4314;1
Sample-4315;1
Sample-4316;0
Sample-4317;1
Sample-4318;1
Sample-4319;0
Sample-4320;1
Sample-4321;0
Sample-4322;1
Sample-4323;1
Sample-4324;1
Sample-4325;1
Sample-4326;1
Sample-4327;1
Sample-4328;1
Sample-4329;1
Sample-4330;0
Sample-4331;1
Sample-4332;1
Sample-4333;1
Sample-4334;1
Sample-4335;0
Sample-4336;0
Sample-4337;1
Sample-4338;0
Sample-4339;1
Sample-4340;1
Sample-4341;1
Sample-4342;1
Sample-4343;1
Sample-4344;1
Sample-4345;1
Sample-4346;1
Sample-4347;1
Sample-4348;1
Sample-4349;1
Sample-4350;0
Sample-4351;1
Sample-4352;1
Sample-4353;0
Sample-4354;1
Sample-4355;1
Sample-4356;1
Sample-4357;0
Sample-4358;1
Sample-4359;1
Sample-4360;1
Sample-4361;1
Sample-4362;1
Sample-4363;1
Sample-4364;1
Sample-4365;1
Sample-4366;1
Sample-4367;0
Sample-4368;1
Sample-4369;1
Sample-4370;1
Sample-4371;1
Sample-4372;1
Sample-4373;1
Sample-4374;1
Sample-4375;1
Sample-4376;1
Sample-4377;1
Sample-4378;1
Sample-4379;0
Sample-4380;0
Sample-4381;1
Sample-4382;1
Sample-4383;1
Sample-4384;1
Sample-4385;1
Sample-4386;1
Sample-4387;1
Sample-4388;1
Sample-4389;1
Sample-4390;1
Sample-4391;1
Sample-4392;1
Sample-4393;1
Sample-4394;1
Sample-4395;0
Sample-4396;1
Sample-4397;0
Sample-4398;1
Sample-4399;1
Sample-4400;0
Sample-4401;1
Sample-4402;1
Sample-4403;1
Sample-4404;1
Sample-4405;0
Sample-4406;1
Sample-4407;1
Sample-4408;0
Sample-4409;1
Sample-4410;0
Sample-4411;0
Sample-4412;0
Sample-4413;0
Sample-4414;1
Sample-4415;1
Sample-4416;1
Sample-4417;1
Sample-4418;1
Sample-4419;1
Sample-4420;0
Sample-4421;1
Sample-4422;0
Sample-4423;1
Sample-4424;1
Sample-4425;0
Sample-4426;1
Sample-4427;1
Sample-4428;1
Sample-4429;0
Sample-4430;1
Sample-4431;0
Sample-4432;0
Sample-4433;1
Sample-4434;1
Sample-4435;1
Sample-4436;0
Sample-4437;0
Sample-4438;1
Sample-4439;1
Sample-4440;1
Sample-4441;1
Sample-4442;1
Sample-4443;1
Sample-4444;1
Sample-4445;0
Sample-4446;0
Sample-4447;1
Sample-4448;1
Sample-4449;1
Sample-4450;1
Sample-4451;0
Sample-4452;0
Sample-4453;1
Sample-4454;1
Sample-4455;1
Sample-4456;1
Sample-4457;1
Sample-4458;1
Sample-4459;1
Sample-4460;1
Sample-4461;1
Sample-4462;1
Sample-4463;0
Sample-4464;1
Sample-4465;1
Sample-4466;1
Sample-4467;1
Sample-4468;1
Sample-4469;1
Sample-4470;1
Sample-4471;1
Sample-4472;0
Sample-4473;1
Sample-4474;1
Sample-4475;1
Sample-4476;1
Sample-4477;1
Sample-4478;1
Sample-4479;1
Sample-4480;0
Sample-4481;1
Sample-4482;1
Sample-4483;1
Sample-4484;0
Sample-4485;1
Sample-4486;1
Sample-4487;0
Sample-4488;1
Sample-4489;0
Sample-4490;1
Sample-4491;1
Sample-4492;1
Sample-4493;1
Sample-4494;1
Sample-4495;1
Sample-4496;1
Sample-4497;0
Sample-4498;1
Sample-4499;1
Sample-4500;1
Sample-4501;0
Sample-4502;1
Sample-4503;1
Sample-4504;1
Sample-4505;1
Sample-4506;1
Sample-4507;1
Sample-4508;0
Sample-4509;0
Sample-4510;1
Sample-4511;1
Sample-4512;1
Sample-4513;1
Sample-4514;1
Sample-4515;1
Sample-4516;1
Sample-4517;1
Sample-4518;0
Sample-4519;1
Sample-4520;1
Sample-4521;1
Sample-4522;1
Sample-4523;1
Sample-4524;1
Sample-4525;1
Sample-4526;1
Sample-4527;1
Sample-4528;0
Sample-4529;1
Sample-4530;0
Sample-4531;1
Sample-4532;1
Sample-4533;0
Sample-4534;1
Sample-4535;1
Sample-4536;1
Sample-4537;1
Sample-4538;1
Sample-4539;1
Sample-4540;0
Sample-4541;0
Sample-4542;1
Sample-4543;1
Sample-4544;1
Sample-4545;0
Sample-4546;1
Sample-4547;1
Sample-4548;1
Sample-4549;0
Sample-4550;1
Sample-4551;1
Sample-4552;1
Sample-4553;0
Sample-4554;1
Sample-4555;1
Sample-4556;1
Sample-4557;1
Sample-4558;1
Sample-4559;1
Sample-4560;1
Sample-4561;0
Sample-4562;1
Sample-4563;1
Sample-4564;1
Sample-4565;0
Sample-4566;1
Sample-4567;1
Sample-4568;0
Sample-4569;0
Sample-4570;1
Sample-4571;1
Sample-4572;0
Sample-4573;1
Sample-4574;0
Sample-4575;1
Sample-4576;1
Sample-4577;1
Sample-4578;0
Sample-4579;0
Sample-4580;1
Sample-4581;1
Sample-4582;1
Sample-4583;1
Sample-4584;1
Sample-4585;1
Sample-4586;1
Sample-4587;0
Sample-4588;1
Sample-4589;1
Sample-4590;1
Sample-4591;1
Sample-4592;1
Sample-4593;1
Sample-4594;1
Sample-4595;1
Sample-4596;1
Sample-4597;1
Sample-4598;1
Sample-4599;0
Sample-4600;0
Sample-4601;1
Sample-4602;0
Sample-4603;1
Sample-4604;0
Sample-4605;1
Sample-4606;1
Sample-4607;1
Sample-4608;1
Sample-4609;0
Sample-4610;1
Sample-4611;1
Sample-4612;1
Sample-4613;0
Sample-4614;1
Sample-4615;1
Sample-4616;0
Sample-4617;1
Sample-4618;1
Sample-4619;1
Sample-4620;1
Sample-4621;1
Sample-4622;0
Sample-4623;1
Sample-4624;1
Sample-4625;1
Sample-4626;1
Sample-4627;1
Sample-4628;1
Sample-4629;0
Sample-4630;1
Sample-4631;1
Sample-4632;1
Sample-4633;1
Sample-4634;1
Sample-4635;1
Sample-4636;1
Sample-4637;1
Sample-4638;1
Sample-4639;1
Sample-4640;1
Sample-4641;1
Sample-4642;1
Sample-4643;1
Sample-4644;0
Sample-4645;1
Sample-4646;1
Sample-4647;1
Sample-4648;1
Sample-4649;1
Sample-4650;1
Sample-4651;1
Sample-4652;0
Sample-4653;1
Sample-4654;1
Sample-4655;1
Sample-4656;1
Sample-4657;1
Sample-4658;1
Sample-4659;0
Sample-4660;1
Sample-4661;0
Sample-4662;1
Sample-4663;1
Sample-4664;1
Sample-4665;1
Sample-4666;1
Sample-4667;1
Sample-4668;1
Sample-4669;1
Sample-4670;1
Sample-4671;1
Sample-4672;1
Sample-4673;0
Sample-4674;1
Sample-4675;1
Sample-4676;1
Sample-4677;1
Sample-4678;1
Sample-4679;0
Sample-4680;0
Sample-4681;1
Sample-4682;1
Sample-4683;0
Sample-4684;1
Sample-4685;0
Sample-4686;1
Sample-4687;1
Sample-4688;1
Sample-4689;0
Sample-4690;1
Sample-4691;1
Sample-4692;1
Sample-4693;1
Sample-4694;1
Sample-4695;1
Sample-4696;1
Sample-4697;1
Sample-4698;1
Sample-4699;0
Sample-4700;1
Sample-4701;1
Sample-4702;1
Sample-4703;0
Sample-4704;1
Sample-4705;1
Sample-4706;1
Sample-4707;0
Sample-4708;1
